Rank,Actor_ID,Name,Img_link,Experince,Work
859,nm12422413,Aminah Nieves,"https://m.media-amazon.com/images/M/MV5BMzNlZWJmYTEtYzRkZC00OTg3LThmYTYtZDBhMWI5NTQ0MjYwXkEyXkFqcGdeQXVyMTMwOTUxNDE4._V1_UY209_CR4,0,140,209_AL_.jpg",Actress,Blueberry (tt14293072)
860,nm1640384,Fivel Stewart,"https://m.media-amazon.com/images/M/MV5BNzAxYjg2NzctNGQ4Ni00YWUxLWJhMTUtMGZmYjg5ZTdjOGYzXkEyXkFqcGdeQXVyMTk3ODg4MjY@._V1_UY209_CR87,0,140,209_AL_.jpg",Actress,Hansel & Gretel: Warriors of Witchcraft (tt2381962)
861,nm0000056,Paul Newman,"https://m.media-amazon.com/images/M/MV5BOWY2MDlmNTAtYWQ3Mi00YTU0LWEzZDYtYmEyM2UzYTY2YTM1XkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_UY209_CR8,0,140,209_AL_.jpg",Actor,The Hustler (tt0054997)
862,nm0000232,Sharon Stone,"https://m.media-amazon.com/images/M/MV5BMTg0MDU1ODQwNF5BMl5BanBnXkFtZTcwOTc3MjQwNA@@._V1_UY209_CR3,0,140,209_AL_.jpg",Actress,Basic Instinct (tt0103772)
863,nm0001280,Jenette Goldstein,"https://m.media-amazon.com/images/M/MV5BYjQ3ZDBiZjctNTM3Ni00ZDM1LTk1YmItOGFiODg4ZDhjNmRkXkEyXkFqcGdeQXVyNDA5MzE2MDg@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Aliens (tt0090605)
864,nm0001012,Claudia Cardinale,"https://m.media-amazon.com/images/M/MV5BYWRkZmZkYmMtZjQ1Ni00MGQwLTkxZjUtOWU3ODlkZDRmY2FjXkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_UY209_CR1,0,140,209_AL_.jpg",Actress,C'era una volta il West (tt0064116)
865,nm0001354,Ciarán Hinds,"https://m.media-amazon.com/images/M/MV5BMTIyNjM0MzU0NF5BMl5BanBnXkFtZTcwOTIxMzg1MQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",Actor,Belfast (tt12789558)
866,nm3199307,Ruby Rose,"https://m.media-amazon.com/images/M/MV5BMTcwOTg3NzgyNF5BMl5BanBnXkFtZTgwNzAyNDkyOTE@._V1_UY209_CR34,0,140,209_AL_.jpg",Actress,Orange Is the New Black (tt2372162)
867,nm0001004,Billy Campbell,"https://m.media-amazon.com/images/M/MV5BZWY2Mjc1NGMtYTI1Zi00OWM2LTkwZTgtZWE4OTI2OTdjZjJmXkEyXkFqcGdeQXVyNzg5MzIyOA@@._V1_UY209_CR8,0,140,209_AL_.jpg",Actor,The Rocketeer (tt0102803)
868,nm0000705,Robin Wright,"https://m.media-amazon.com/images/M/MV5BMTU0NTc4MzEyOV5BMl5BanBnXkFtZTcwODY0ODkzMQ@@._V1_UY209_CR3,0,140,209_AL_.jpg",Actress,Forrest Gump (tt0109830)
869,nm0015196,Malin Akerman,"https://m.media-amazon.com/images/M/MV5BMjA4ODAwMjIwOV5BMl5BanBnXkFtZTcwMzI2NDA2OA@@._V1_UY209_CR34,0,140,209_AL_.jpg",Actress,Watchmen (tt0409459)
870,nm0785227,Andy Serkis,"https://m.media-amazon.com/images/M/MV5BYTgwYmM0ZjgtMWRmZC00YTc1LWIwYWEtYTFjMTZiMDNjNWRkXkEyXkFqcGdeQXVyNjcwMjczMzE@._V1_UX140_CR0,0,140,209_AL_.jpg",Actor,War for the Planet of the Apes (tt3450958)
871,nm0683467,Alison Pill,"https://m.media-amazon.com/images/M/MV5BMjA4NDMyMDkzMl5BMl5BanBnXkFtZTcwNjQ4ODgwMg@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Scott Pilgrim vs. the World (tt0446029)
872,nm0001086,Alan Cumming,"https://m.media-amazon.com/images/M/MV5BMTg4MjM0NDI5M15BMl5BanBnXkFtZTcwNDg1ODE0Mw@@._V1_UY209_CR8,0,140,209_AL_.jpg",Actor,The Anniversary Party (tt0254099)
873,nm0005491,Maura Tierney,"https://m.media-amazon.com/images/M/MV5BNzY2ODY2NTY5OF5BMl5BanBnXkFtZTgwNDg5MDQ0NTE@._V1_UY209_CR3,0,140,209_AL_.jpg",Actress,ER (tt0108757)
874,nm0233145,Alison Doody,"https://m.media-amazon.com/images/M/MV5BMTc5NjI5MTExM15BMl5BanBnXkFtZTcwMjUxNDczMw@@._V1_UY209_CR7,0,140,209_AL_.jpg",Actress,Indiana Jones and the Last Crusade (tt0097576)
875,nm0728762,Jason Ritter,"https://m.media-amazon.com/images/M/MV5BMTMzODA1NzMyOF5BMl5BanBnXkFtZTcwMTI5MDEyNg@@._V1_UY209_CR5,0,140,209_AL_.jpg",Actor,Freddy vs. Jason (tt0329101)
876,nm1405398,Dan Stevens,"https://m.media-amazon.com/images/M/MV5BMTY0NTY5OTI2MF5BMl5BanBnXkFtZTgwNDkzMzIxMzE@._V1_UY209_CR5,0,140,209_AL_.jpg",Actor,Downton Abbey (tt1606375)
877,nm7056012,Kate Phillips,"https://m.media-amazon.com/images/M/MV5BMDRjYWU4YTktNzNjNy00MzIzLWI4YzctNmQwMjk1MmIzZjM5XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Downton Abbey (tt6398184)
878,nm0000327,Lacey Chabert,"https://m.media-amazon.com/images/M/MV5BMTU1Nzc3NzAwMl5BMl5BanBnXkFtZTcwNzY1ODk0Mg@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Mean Girls (tt0377092)
879,nm0611898,Martin Mull,"https://m.media-amazon.com/images/M/MV5BMTYxNTM4MDYxMF5BMl5BanBnXkFtZTcwOTg3ODQ3MQ@@._V1_UY209_CR9,0,140,209_AL_.jpg",Actor,Clue (tt0088930)
880,nm11705174,Máiréad Tyers,"https://m.media-amazon.com/images/M/MV5BMDVhMTQwMDYtZGEwZi00ZTJlLTk5NmUtOWFiYTQ2YzBkMGIyXkEyXkFqcGdeQXVyNTU4MTEyMzk@._V1_UY209_CR6,0,140,209_AL_.jpg",Actor,Belfast (tt12789558)
881,nm1131557,Matthew Gray Gubler,"https://m.media-amazon.com/images/M/MV5BOTAwNzE4NzAyMV5BMl5BanBnXkFtZTgwNzUzMTIyODE@._V1_UY209_CR13,0,140,209_AL_.jpg",Actor,Criminal Minds (tt0452046)
882,nm0005499,Lily Tomlin,"https://m.media-amazon.com/images/M/MV5BMTYwNjc5NzA2NV5BMl5BanBnXkFtZTcwNjk1MTk3Mw@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Nashville (tt0073440)
883,nm0000239,Liv Tyler,"https://m.media-amazon.com/images/M/MV5BNjdlZWM4YzAtMzg2NS00MzZhLThjY2UtZDcwZWFiMjY5YjRkXkEyXkFqcGdeQXVyMTE4ODQ1Mjc3._V1_UY209_CR48,0,140,209_AL_.jpg",Actress,Armageddon (tt0120591)
884,nm0629697,Rachel Nichols,"https://m.media-amazon.com/images/M/MV5BOTA3MDY1NTY4Ml5BMl5BanBnXkFtZTgwNDA4NTkwNjE@._V1_UY209_CR2,0,140,209_AL_.jpg",Actress,G.I. Joe: The Rise of Cobra (tt1046173)
885,nm0005132,Heath Ledger,"https://m.media-amazon.com/images/M/MV5BMTI2NTY0NzA4MF5BMl5BanBnXkFtZTYwMjE1MDE0._V1_UX140_CR0,0,140,209_AL_.jpg",Actor,Brokeback Mountain (tt0388795)
886,nm0134072,Bobby Cannavale,"https://m.media-amazon.com/images/M/MV5BMTU0NzM3MzQ4Ml5BMl5BanBnXkFtZTgwOTg2MjY4ODE@._V1_UY209_CR115,0,140,209_AL_.jpg",Actor,The Station Agent (tt0340377)
887,nm1032567,Pablo Schreiber,"https://m.media-amazon.com/images/M/MV5BMTc2MTM2MjQ3OF5BMl5BanBnXkFtZTcwNDU4NDIxOQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actor,13 Hours (tt4172430)
888,nm4231435,Devan Chandler Long,"https://m.media-amazon.com/images/M/MV5BOWE5YmZkZjctYWFlMy00MjJkLTljZDUtOThiM2M1ZWY0ZjFkXkEyXkFqcGdeQXVyMjQ1MzE3NjU@._V1_UY209_CR72,0,140,209_AL_.jpg",Actor,Ghosts (tt11379026)
889,nm0526019,Diego Luna,"https://m.media-amazon.com/images/M/MV5BOTE0MjI2NDczMl5BMl5BanBnXkFtZTcwMTgwMDgyMg@@._V1_UY209_CR2,0,140,209_AL_.jpg",Actor,Rogue One (tt3748528)
890,nm0339460,Judy Greer,"https://m.media-amazon.com/images/M/MV5BMTg5MTAyMzMzMl5BMl5BanBnXkFtZTcwMDY2Mzc2NQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",Actress,13 Going on 30 (tt0337563)
891,nm1526352,Jaimie Alexander,"https://m.media-amazon.com/images/M/MV5BMTY0MzU1MTEzMl5BMl5BanBnXkFtZTgwMDY3OTA2MDE@._V1_UY209_CR8,0,140,209_AL_.jpg",Actress,Thor (tt0800369)
892,nm2443758,Nicola Peltz Beckham,"https://m.media-amazon.com/images/M/MV5BZmYwODIzZmEtOTAxZi00NzM2LWEwMjItZmJlMmI3ZDM2ZTU4XkEyXkFqcGdeQXVyMTkyNTc4MDE@._V1_UY209_CR13,0,140,209_AL_.jpg",Actress,Transformers: Age of Extinction (tt2109248)
893,nm9482101,Kaylah Zander,"https://m.media-amazon.com/images/M/MV5BMGUwOTUyN2ItNzRlMS00ZDE2LTgyMGEtMmYwYWE1MGRlZTQ1XkEyXkFqcGdeQXVyODMwODA3MTU@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,The Recruit (tt16030542)
894,nm0000400,Linda Fiorentino,"https://m.media-amazon.com/images/M/MV5BMTMyMzMxNjE3Ml5BMl5BanBnXkFtZTYwMTYwNzMz._V1_UY209_CR0,0,140,209_AL_.jpg",Actress,The Last Seduction (tt0110308)
895,nm0358922,Emily Hampshire,"https://m.media-amazon.com/images/M/MV5BZDE2ZDVkMjQtMjVhYy00MTU1LTlkMjctYmM3YmFhY2Y0M2FlXkEyXkFqcGdeQXVyODUzNTQ0MTE@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Schitt's Creek (tt3526078)
896,nm1745736,Paula Patton,"https://m.media-amazon.com/images/M/MV5BMTg4MTQ1ODM0NV5BMl5BanBnXkFtZTYwMTUyNDky._V1_UY209_CR73,0,140,209_AL_.jpg",Actress,Precious (tt0929632)
897,nm0000670,Lea Thompson,"https://m.media-amazon.com/images/M/MV5BNDk3NGRkN2QtMmRiMy00OGRlLTk1M2ItYTc5NTdlYmViNDQ5XkEyXkFqcGdeQXVyMjA3MjIzMDA@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Back to the Future (tt0088763)
898,nm0000276,Sean Astin,"https://m.media-amazon.com/images/M/MV5BMjEzMjczOTQ1NF5BMl5BanBnXkFtZTcwMzI2NzYyMQ@@._V1_UY209_CR4,0,140,209_AL_.jpg",Actor,The Lord of the Rings: The Two Towers (tt0167261)
899,nm0001860,Alicia Witt,"https://m.media-amazon.com/images/M/MV5BNzkxNzI5NDkyNl5BMl5BanBnXkFtZTcwMDc1MTgyNw@@._V1_UY209_CR1,0,140,209_AL_.jpg",Actress,88 Minutes (tt0411061)
900,nm0117709,Daniel Brühl,"https://m.media-amazon.com/images/M/MV5BMzliYzY1NWQtNTFhYy00NjVhLTlkOGItY2RhNDgwOTg5ZDhiXkEyXkFqcGdeQXVyNTkzODg0ODk@._V1_UY209_CR8,0,140,209_AL_.jpg",Actor,Rush (tt1979320)
901,nm0783596,Katy Selverstone,"https://m.media-amazon.com/images/M/MV5BMTU0NTE4NDI4N15BMl5BanBnXkFtZTcwOTYwNTc5Mw@@._V1_UY209_CR14,0,140,209_AL_.jpg",Actress,The Politics of Fur (tt0325992)
902,nm0544334,Lesley Manville,"https://m.media-amazon.com/images/M/MV5BMTQ3NTU0OTc1OF5BMl5BanBnXkFtZTcwNzU5MTA3NA@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Phantom Thread (tt5776858)
903,nm2962353,Pom Klementieff,"https://m.media-amazon.com/images/M/MV5BMTkzNjE5MzY5M15BMl5BanBnXkFtZTgwMDI5ODMxODE@._V1_UY209_CR80,0,140,209_AL_.jpg",Actress,Guardians of the Galaxy Vol. 2 (tt3896198)
904,nm0000261,Karen Allen,"https://m.media-amazon.com/images/M/MV5BMTg2NjgyMjQwMF5BMl5BanBnXkFtZTcwNzkwMjE3MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Raiders of the Lost Ark (tt0082971)
905,nm0001718,Kyra Sedgwick,"https://m.media-amazon.com/images/M/MV5BMTY0ODIyNTI2NF5BMl5BanBnXkFtZTcwOTczMzc4MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,The Closer (tt0458253)
906,nm1741002,Matt Smith,"https://m.media-amazon.com/images/M/MV5BMjE0NzExMTg0MV5BMl5BanBnXkFtZTgwOTIyNTI5NzE@._V1_UY209_CR17,0,140,209_AL_.jpg",Actor,Doctor Who (tt0436992)
907,nm0004936,Ben Foster,"https://m.media-amazon.com/images/M/MV5BMjQ0MzI2MTExMl5BMl5BanBnXkFtZTgwNjM4NjI0NjM@._V1_UY209_CR9,0,140,209_AL_.jpg",Actor,Hell or High Water (tt2582782)
908,nm3553139,Jameela Jamil,"https://m.media-amazon.com/images/M/MV5BMjA0NDI4OTEwMl5BMl5BanBnXkFtZTgwNDM4NDg4OTE@._V1_UY209_CR8,0,140,209_AL_.jpg",Actress,DC League of Super-Pets (tt8912936)
909,nm0401264,Michiel Huisman,"https://m.media-amazon.com/images/M/MV5BODQzMDdlOTgtNGU2Yy00NWNhLWJkYmQtM2QzNmEwMDYwNzMxXkEyXkFqcGdeQXVyMjAwMDkyMDI@._V1_UY209_CR13,0,140,209_AL_.jpg",Actor,The Age of Adaline (tt1655441)
910,nm0020770,Lily Allen,"https://m.media-amazon.com/images/M/MV5BNDk0OTQ4MzQzNV5BMl5BanBnXkFtZTcwMjA5NDc1NQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Elizabeth (tt0127536)
911,nm5443916,Ben Wiggins,"https://m.media-amazon.com/images/M/MV5BMjJiNGZiZmQtYjUwMC00MWY0LWI2MDctOGY2NTU3ZGY3Njk5XkEyXkFqcGdeQXVyOTIxNzIwMTU@._V1_UY209_CR87,0,140,209_AL_.jpg",Actor,Anna and the Apocalypse (tt6433880)
912,nm0342029,Frank Grillo,"https://m.media-amazon.com/images/M/MV5BNDEyMjk5NDM1M15BMl5BanBnXkFtZTgwOTAyMDE2MjE@._V1_UY209_CR66,0,140,209_AL_.jpg",Actor,The Grey (tt1601913)
913,nm1335291,Missy Peregrym,"https://m.media-amazon.com/images/M/MV5BMTQyNzExNzQ1N15BMl5BanBnXkFtZTcwNjk0NDAyMw@@._V1_UY209_CR12,0,140,209_AL_.jpg",Actress,Stick It (tt0430634)
914,nm1443502,Jordan Peele,"https://m.media-amazon.com/images/M/MV5BNGI2MTJjNDgtYjdmMi00YWE4LTk3Y2MtYWQyM2Q0NTVmZWYyXkEyXkFqcGdeQXVyNTc0NjQ2Mg@@._V1_UY209_CR34,0,140,209_AL_.jpg",Writer,Nope (tt10954984)
915,nm4296013,Halston Sage,"https://m.media-amazon.com/images/M/MV5BZDQzMWU0MTMtNTNjNC00YjUyLTlhMjctZjEwMGQ0YzRlNDRmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Paper Towns (tt3622592)
916,nm1058940,Scoot McNairy,"https://m.media-amazon.com/images/M/MV5BMzUxYjM1ZjEtYTcwNy00MDkyLWJjZGItMjFmNjZjM2ViMDMwXkEyXkFqcGdeQXVyMjMxOTI4MTk@._V1_UY209_CR72,0,140,209_AL_.jpg",Actor,Argo (tt1024648)
917,nm6076950,Hassie Harrison,"https://m.media-amazon.com/images/M/MV5BMjg4ZmM3NWQtZWFkYS00ZmQ1LTgzMGItNTZkNTYyYTIyNzlhXkEyXkFqcGdeQXVyODgxNTU5NzA@._V1_UY209_CR8,0,140,209_AL_.jpg",Actress,Yellowstone (tt4236770)
918,nm0001321,Richard Harris,"https://m.media-amazon.com/images/M/MV5BMTA1ZTU0ODQtODc5MC00MzBhLTk4NmEtYjcwMmRkZTMwODVjXkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_UY209_CR7,0,140,209_AL_.jpg",Actor,Unforgiven (tt0105695)
919,nm0000383,Jennifer Ehle,"https://m.media-amazon.com/images/M/MV5BMjI4MzMwMzg5NV5BMl5BanBnXkFtZTcwMDI4MTIyNw@@._V1_UY209_CR4,0,140,209_AL_.jpg",Actress,Zero Dark Thirty (tt1790885)
920,nm0000079,Raquel Welch,"https://m.media-amazon.com/images/M/MV5BZDJhMzAwY2EtYmI5ZC00NjUxLThjOTItODkzODYwNzUzOGYxXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_UY209_CR13,0,140,209_AL_.jpg",Actress,The Three Musketeers (tt0072281)
921,nm0876138,Alan Tudyk,"https://m.media-amazon.com/images/M/MV5BMjE0MzEwNDUxNV5BMl5BanBnXkFtZTcwNTE1MDAzOQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",Actor,Rogue One (tt3748528)
922,nm3158974,Cody Horn,"https://m.media-amazon.com/images/M/MV5BMjAxOTI1Nzg1M15BMl5BanBnXkFtZTgwNTc4NjU2NDE@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,End of Watch (tt1855199)
923,nm0348181,James Gunn,"https://m.media-amazon.com/images/M/MV5BMTYxMDgzMjA5OV5BMl5BanBnXkFtZTcwMzMwMTUxNw@@._V1_UY209_CR8,0,140,209_AL_.jpg",Writer,Guardians of the Galaxy (tt2015381)
924,nm1092227,Sienna Miller,"https://m.media-amazon.com/images/M/MV5BMmEyYmNjZGMtNzZlYy00NzVlLWI3ZWMtNjM4NmU3OTc4MzQ5XkEyXkFqcGdeQXVyOTE0NjgwMjY@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,G.I. Joe: The Rise of Cobra (tt1046173)
925,nm0267812,Vera Farmiga,"https://m.media-amazon.com/images/M/MV5BMjIwNTU3NDUyMl5BMl5BanBnXkFtZTgwODEwODg5NDE@._V1_UY209_CR87,0,140,209_AL_.jpg",Actress,Up in the Air (tt1193138)
926,nm0115161,Emily Browning,"https://m.media-amazon.com/images/M/MV5BMzYwZDU2ZGUtN2Y0NS00ZGY5LTg0MjAtMjViNzMxOWM0NjllXkEyXkFqcGdeQXVyOTAyMDgxODQ@._V1_UY209_CR55,0,140,209_AL_.jpg",Actress,A Series of Unfortunate Events (tt0339291)
927,nm9342097,Ruby Cruz,"https://m.media-amazon.com/images/M/MV5BMTEzZTI5NmEtMGUzYS00NGM0LWFkZDMtMzlkMTMzNmQ4MzUzXkEyXkFqcGdeQXVyMTM2NTU1OTk@._V1_UY209_CR0,0,140,209_AL_.jpg",Actress,Mare of Easttown (tt10155688)
928,nm0393222,James Hong,"https://m.media-amazon.com/images/M/MV5BMjM0MTQxOTA4MF5BMl5BanBnXkFtZTgwODE1OTcyMjE@._V1_UY209_CR87,0,140,209_AL_.jpg",Actor,Everything Everywhere All at Once (tt6710474)
929,nm1740112,Denise Gough,"https://m.media-amazon.com/images/M/MV5BOTkzODdiZDktODJjMS00MDE5LTlhNTctOGE4MWIwYzZkNTk4XkEyXkFqcGdeQXVyODg4NTIyMDk@._V1_UY209_CR3,0,140,209_AL_.jpg",Actress,Wiedzmin 3: Dziki Gon (tt2993508)
930,nm3014031,Rachel Brosnahan,"https://m.media-amazon.com/images/M/MV5BZjQ0OWQyZjQtZDllOC00MDRlLTlhNTktNjMxM2RlYTQzN2ViXkEyXkFqcGdeQXVyMTg1NTk0NTI@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,House of Cards (tt1856010)
931,nm0000973,Benjamin Bratt,"https://m.media-amazon.com/images/M/MV5BMTUwNDIwOTI5N15BMl5BanBnXkFtZTcwMDcwMjQyNg@@._V1_UY209_CR10,0,140,209_AL_.jpg",Actor,Miss Congeniality (tt0212346)
932,nm0000597,Bill Pullman,"https://m.media-amazon.com/images/M/MV5BMTg0Mzk2MDEyM15BMl5BanBnXkFtZTgwMTczMDQzNjE@._V1_UX140_CR0,0,140,209_AL_.jpg",Actor,Independence Day (tt0116629)
933,nm4007171,Percy Hynes White,"https://m.media-amazon.com/images/M/MV5BYTUwZTY1MDctZmVmNC00YjZkLWJjZWQtNjM0Yzc0NGYyNjk5XkEyXkFqcGdeQXVyNjIzNjM5MzU@._V1_UY209_CR87,0,140,209_AL_.jpg",Actor,The Gifted (tt4396630)
934,nm1020036,Alexandra Breckenridge,"https://m.media-amazon.com/images/M/MV5BOTg2MDg2NDAxNF5BMl5BanBnXkFtZTgwODY1OTY5MzE@._V1_UY209_CR15,0,140,209_AL_.jpg",Actress,Virgin River (tt9077530)
935,nm0000884,Jennifer Beals,"https://m.media-amazon.com/images/M/MV5BMTc1MTg4MDAyN15BMl5BanBnXkFtZTcwNDgwNTExMw@@._V1_UY209_CR8,0,140,209_AL_.jpg",Actress,Flashdance (tt0085549)
936,nm0001326,Josh Hartnett,"https://m.media-amazon.com/images/M/MV5BMTY5MDgzNDA2MF5BMl5BanBnXkFtZTcwODE3ODg1Mg@@._V1_UY209_CR0,0,140,209_AL_.jpg",Actor,Lucky Number Slevin (tt0425210)
937,nm0001602,Guy Pearce,"https://m.media-amazon.com/images/M/MV5BMTgyNzc2NzY3Nl5BMl5BanBnXkFtZTgwNTMzMzAwMjE@._V1_UX140_CR0,0,140,209_AL_.jpg",Actor,Memento (tt0209144)
938,nm0004851,Penélope Cruz,"https://m.media-amazon.com/images/M/MV5BMTM0Mzc1MTc2OF5BMl5BanBnXkFtZTcwMzE4MzQxMw@@._V1_UY209_CR0,0,140,209_AL_.jpg",Actress,Vicky Cristina Barcelona (tt0497465)
939,nm0283492,Jerome Flynn,"https://m.media-amazon.com/images/M/MV5BMjMxMTE3Nzg1N15BMl5BanBnXkFtZTgwNTc2MTk4MjI@._V1_UX140_CR0,0,140,209_AL_.jpg",Actor,Game of Thrones (tt0944947)
940,nm0910076,Lisa Ann Walter,"https://m.media-amazon.com/images/M/MV5BYmJjYThlYjctYzlkNC00MjdmLTg2NzItNWEyNDlmZDUxNDA4XkEyXkFqcGdeQXVyNTgwNzc2MjE@._V1_UY209_CR1,0,140,209_AL_.jpg",Actress,The Parent Trap (tt0120783)
941,nm0000131,John Cusack,"https://m.media-amazon.com/images/M/MV5BODQ4ZjU4NWItM2RlMS00OWY3LWJhZjAtYmQ3NjRiMzA5YjdjXkEyXkFqcGdeQXVyOTAyMDgxODQ@._V1_UY209_CR34,0,140,209_AL_.jpg",Actor,Grosse Pointe Blank (tt0119229)
942,nm2365811,Betty Gilpin,"https://m.media-amazon.com/images/M/MV5BNWU2ZGU3M2EtMjRhNy00NjdjLWFlNTUtMjU2NTY2ODhlOWJkXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,The Hunt (tt8244784)
943,nm0004825,Emmanuelle Chriqui,"https://m.media-amazon.com/images/M/MV5BMTgyNTgzMDg5MF5BMl5BanBnXkFtZTcwMTQ3OTkzMQ@@._V1_UY209_CR1,0,140,209_AL_.jpg",Actress,Wrong Turn (tt0295700)
944,nm1311329,Eden Sher,"https://m.media-amazon.com/images/M/MV5BYzEyZmFkZGYtMmE5Zi00OTlhLWIzNzgtMzlmMjYyMjc1NzU5XkEyXkFqcGdeQXVyNTk3NDg0MDU@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,The Middle (tt1442464)
945,nm0449299,Tig Notaro,"https://m.media-amazon.com/images/M/MV5BMTc1ODIxNjMxM15BMl5BanBnXkFtZTgwODExMTk3NzE@._V1_UY209_CR20,0,140,209_AL_.jpg",Actress,One Mississippi (tt4947608)
946,nm0221043,Emily Deschanel,"https://m.media-amazon.com/images/M/MV5BMTYzNjY2OTYzM15BMl5BanBnXkFtZTcwNzM2Njg0Mw@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Bones (tt0460627)
947,nm1433588,Jim Parsons,"https://m.media-amazon.com/images/M/MV5BMTg1MTkxODgzMF5BMl5BanBnXkFtZTgwMjExMjgyNzM@._V1_UX140_CR0,0,140,209_AL_.jpg",Actor,The Big Bang Theory (tt0898266)
948,nm0908094,Paul Walker,"https://m.media-amazon.com/images/M/MV5BMjIwODc0OTk2Nl5BMl5BanBnXkFtZTcwOTQ5MDA0Mg@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actor,The Fast and the Furious (tt0232500)
949,nm0593310,Elizabeth Mitchell,"https://m.media-amazon.com/images/M/MV5BMTY4OTk4NjE2N15BMl5BanBnXkFtZTgwNzMxODk1MzE@._V1_UY209_CR13,0,140,209_AL_.jpg",Actress,The Purge: Election Year (tt4094724)
950,nm1122026,Hilarie Burton,"https://m.media-amazon.com/images/M/MV5BZGMwYjJkYmYtNTU2Ni00M2ZiLTk4OTEtZjFlYjM0MjAwZWVhXkEyXkFqcGdeQXVyNDk5MzM3Mzg@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,One Tree Hill (tt0368530)
951,nm0000352,Vincent D'Onofrio,"https://m.media-amazon.com/images/M/MV5BMTk0NTE2MDkzNF5BMl5BanBnXkFtZTYwODUzMjcz._V1_UY209_CR4,0,140,209_AL_.jpg",Actor,Men in Black (tt0119654)
952,nm0358316,Jon Hamm,"https://m.media-amazon.com/images/M/MV5BNzg0MzA4MTY5M15BMl5BanBnXkFtZTcwODg2MTIwOQ@@._V1_UY209_CR2,0,140,209_AL_.jpg",Actor,Mad Men (tt0804503)
953,nm0001785,Kristy Swanson,"https://m.media-amazon.com/images/M/MV5BMDg4OWUxY2QtMzZlYS00MjAxLWI4NTMtOTIwMTI2M2E0ZTZlXkEyXkFqcGdeQXVyMzk3NTUwOQ@@._V1_UY209_CR12,0,140,209_AL_.jpg",Actress,Buffy the Vampire Slayer (tt0103893)
954,nm5506401,Jasmin Savoy Brown,"https://m.media-amazon.com/images/M/MV5BMmEzOGE1OTItNjVmMy00YTA2LWI3ZTgtN2VjOWNmNjE5NjlhXkEyXkFqcGdeQXVyOTM5NzgwOTA@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Scream (tt11245972)
955,nm0000450,Philip Seymour Hoffman,"https://m.media-amazon.com/images/M/MV5BMTQ0NTA1NTg3Ml5BMl5BanBnXkFtZTcwNzkxNzgxNw@@._V1_UY209_CR5,0,140,209_AL_.jpg",Actor,The Master (tt1560747)
956,nm0002127,Mariska Hargitay,"https://m.media-amazon.com/images/M/MV5BMTgyOTEyMTMwMF5BMl5BanBnXkFtZTcwMTA3MTU5MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,Law & Order: Special Victims Unit (tt0203259)
957,nm0085312,Jack Black,"https://m.media-amazon.com/images/M/MV5BYTFiMWNlNmItMDRiYy00NzA4LWE5YjItZmViNWQ2NzhhOWZlXkEyXkFqcGdeQXVyMTA2Mjc5ODMy._V1_UY209_CR11,0,140,209_AL_.jpg",Actor,School of Rock (tt0332379)
958,nm0471036,Kristin Kreuk,"https://m.media-amazon.com/images/M/MV5BOTI0NjczMjIwMV5BMl5BanBnXkFtZTYwNzYwNDIz._V1_UX140_CR0,0,140,209_AL_.jpg",Actress,EuroTrip (tt0356150)
959,nm0898288,Denis Villeneuve,"https://m.media-amazon.com/images/M/MV5BMzU2MDk5MDI2MF5BMl5BanBnXkFtZTcwNDkwMjMzNA@@._V1_UY209_CR1,0,140,209_AL_.jpg",Director,Dune: Part One (tt1160419)
